"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002768","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway",314,0.42700894200498,1.93745592336643,1.08810122494917e-09,2.40137895339477e-07,1.89622318733833e-07,4219,"tags=37%, list=22%, signal=29%","196051/3507/11006/3502/2209/3539/931/2214/2210/2357/973/10288/3514/930/640/26228/2359/64581/28639/933/115352/1493/100133941/28638/4068/28834/7462/3503/50943/54900/7305/57402/3494/50852/2207/2213/915/151888/84433/719/29760/3929/695/1236/28755/4332/1380/89857/53347/6967/7409/406941/7805/1535/3055/728/3932/917/54209/952/5788/9840/940/9214/919/11314/581/388325/3702/64005/3937/7097/92747/2220/150372/9111/29085/257144/916/929/1378/84233/26191/925/3071/123920/926/23643/10666/84174/2533/5058/3684/7917/55024/7334/9473/2885/7535/5777/4938/7070/5579/126259/2625/1445/148823/4067/26253/6461/9404/30968/2358/7096/4057/27040"
"GO:0006869","BP","GO:0006869","lipid transport",386,-0.420351712982049,-1.86742642738149,1.13807357272177e-09,2.44378230683093e-07,1.92970654151401e-07,3626,"tags=32%, list=18%, signal=26%","389668/114879/286410/80772/10079/54832/55187/55867/114882/5781/1381/1408/23130/4040/57047/25987/114897/29801/64241/9536/57088/6554/10087/160518/738/7436/388931/335/57605/80832/286046/23250/4792/22925/347/624/1581/2180/23230/28232/7110/4035/376497/1582/5360/51703/6521/24/9429/53919/80830/84162/80833/4547/3783/5465/28965/10396/1191/5727/5071/1906/5743/114876/5608/1080/1066/124976/80820/222642/3690/5406/121601/23461/83850/123264/9890/1071/345274/949/27141/8322/10599/1950/407018/8660/9227/1579/654/23460/185/118471/116362/857/693120/28231/225/10350/80763/81575/7274/23120/1813/10349/5468/5320/1645/10351/154664/338/2587/5950/2167/63982/6579/948/3973/1149/9370/114786/63924/5375/3952"
"GO:0002253","BP","GO:0002253","activation of immune response",492,0.3708443614536,1.75256541300015,1.36177127930595e-09,2.84717705633837e-07,2.24824288771841e-07,4228,"tags=32%, list=22%, signal=26%","196051/3507/11006/6279/26065/3502/3539/6280/931/2357/973/3514/930/640/26228/3665/2359/64581/28639/9212/933/115362/115352/81030/1493/28638/51284/4068/28834/7462/80342/3503/50943/55765/54900/7305/57402/3494/81793/50852/2207/2213/713/9447/915/84433/719/29760/3929/695/1236/714/629/28755/84868/4332/1380/146722/89857/53347/6967/7409/406941/1604/7805/1535/3055/728/3932/917/712/54209/952/5788/9840/940/9214/919/11314/51311/581/91543/3553/388325/3702/64005/3937/7097/92747/1520/8815/2220/55577/2672/647087/150372/9111/29085/257144/80231/8638/916/7353/929/1378/84233/839/26191/925/3071/123920/926/84885/4795/11326/708/23643/10666/84174/149628/2533/5058/3684/29126/7917/834/55024/7334/9473/2885/55061/7535/5777/4938/6565/7070/5579/126259/3146/2625/1445/5245/148823/4067/26253/6461/6895/3662/9404/30968/2358/58484/7096/4841/4057/27040/3329"
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis",454,0.376647456717852,1.77136174293411,1.52534423318608e-09,3.1073999827342e-07,2.45372513624535e-07,6212,"tags=42%, list=32%, signal=29%","54700/51121/6227/728689/6637/6232/6189/11224/6129/6147/6155/6165/6636/55505/26121/6234/6627/401466/26576/25804/11189/6635/3669/115416/6223/5303/6201/51639/6154/51504/6206/5901/83443/6169/55052/6210/10360/6209/54913/6230/6632/6633/10438/51081/56853/91582/8487/8683/10969/6217/23212/10248/3921/9775/54512/79760/6629/6631/4736/51010/11171/51065/6628/23521/6128/51096/55011/9045/10728/8667/64794/57035/708/388524/220064/55692/102724159/51013/6205/92342/8894/6229/56902/6130/8575/22827/25879/51406/54059/51001/55272/6134/64216/51042/10200/10528/11157/4869/55651/10436/155400/6208/6228/10799/83640/55695/84844/6207/6895/51388/10775/85395/5433/114049/6732/27335/90441/25983/79833/55813/55299/8996/8607/6426/54433/91893/80135/51202/88745/10421/51367/23016/29777/10907/11338/22889/51118/8233/4839/8562/56915/51631/11056/118460/23029/55646/8559/90121/4931/51335/128061/115939/27341/6431/6135/55027/81875/55759/84916/64745/23481/51547/4809/101954272/51077/6193/28985/10978/6175/55015/285855/58155/51154/5393/55319/51747/84769/29960/117246/23560/55006/6634/27339/6059/23404/100101490/10713/51634/79033/9221"
"GO:0002429","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway",293,0.429987302823947,1.92217137260995,3.02387132334205e-09,5.85967260096404e-07,4.62702775022301e-07,4219,"tags=37%, list=22%, signal=30%","196051/3507/11006/3502/3539/931/2357/973/3514/930/640/26228/2359/64581/28639/933/115352/1493/28638/4068/28834/7462/3503/50943/54900/7305/57402/3494/50852/2207/2213/915/84433/719/29760/3929/695/1236/28755/4332/1380/89857/53347/6967/7409/406941/7805/1535/3055/728/3932/917/54209/952/5788/9840/940/9214/919/11314/581/388325/3702/64005/3937/7097/92747/2220/150372/9111/29085/257144/916/929/1378/84233/26191/925/3071/123920/926/23643/10666/84174/2533/5058/3684/7917/55024/7334/9473/2885/7535/5777/4938/7070/5579/126259/2625/1445/148823/4067/6461/9404/30968/2358/7096/4057/27040"
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration",416,-0.402476518685098,-1.80385091264768,3.00210425529619e-09,5.85967260096404e-07,4.62702775022301e-07,3784,"tags=36%, list=19%, signal=29%","10371/4215/6239/8613/3640/659/7016/26060/90627/8742/6662/5764/54566/154810/5336/5829/10500/8829/5781/6781/10163/2260/55333/5585/2523/4208/9037/5581/4856/335/3728/2624/9647/1954/196740/4838/23129/285/80031/1012/1793/9982/85360/9839/153090/54437/57608/4163/25959/3397/3691/4851/493/57381/7481/51057/3911/5286/57449/1947/10512/2255/6093/9353/4902/10014/154796/55698/56999/54567/394/2196/3036/7429/388/94/1906/5743/7048/2241/4041/3791/2324/23500/10501/3690/6776/4233/29775/1960/1969/84159/51421/2348/406983/29941/23189/161198/407010/5797/4921/54345/286204/25960/949/114757/9475/1950/407018/5629/8660/1910/284/4846/2039/57556/3373/3815/9314/4223/23328/1003/147372/57124/7010/5168/79812/2822/3164/358/1908/2247/168667/30812/9590/7145/5468/406984/100126351/2719/6869/7049/56920/64321/6663/130399/84913/51378"
"GO:0050851","BP","GO:0050851","antigen receptor-mediated signaling pathway",190,0.479330034905526,2.05175709443898,3.88535145032992e-09,7.34978982687409e-07,5.80368286816198e-07,4042,"tags=39%, list=21%, signal=32%","3507/11006/3502/3539/931/973/3514/930/640/26228/28639/933/115352/1493/28638/4068/28834/7462/3503/50943/54900/3494/50852/2213/915/84433/29760/695/1236/28755/4332/89857/53347/6967/7805/3932/917/952/5788/9840/940/9214/919/11314/581/3702/3937/150372/29085/257144/916/26191/925/3071/123920/926/10666/84174/2533/55024/7334/9473/2885/7535/5777/7070/5579/126259/2625/1445/148823/4067/6461/9404/30968"
"GO:0097060","CC","GO:0097060","synaptic membrane",354,-0.413086961818182,-1.82708358316865,4.09375699121868e-09,7.56393006865871e-07,5.97277641803265e-07,2828,"tags=29%, list=14%, signal=25%","9379/85360/3759/57451/4038/22859/57528/1949/23085/6530/2899/23345/286/57406/2562/493/3092/5802/491/26232/1947/25945/440279/145581/1410/6326/2893/6640/3746/2568/50618/26059/1141/3765/1607/160622/2913/869/747/2560/6812/2894/22997/134/64084/9127/1131/2564/10142/3356/2897/5030/3690/2823/3749/9890/115207/1812/94030/3747/5028/6453/577/85358/1630/1268/23237/7402/3752/440073/5100/9378/57502/85445/2852/320/3737/1813/287/22866/9194/1756/729956/348980/3736/6900/114/11141/4593/1128/2917/22871/26045/2555/5138/2890/2567/2904/3745/401190/2891/347730/2565"
"GO:1903522","BP","GO:1903522","regulation of blood circulation",227,-0.461826021587084,-1.9565095815713,4.55365859912061e-09,8.22245853863937e-07,6.49277637577962e-07,2803,"tags=32%, list=14%, signal=28%","3753/1829/3759/8912/624/1193/59272/8913/493/491/3768/23171/152/23630/6640/143872/6327/125111/8864/3680/153/1906/5743/134/6331/781/1131/10142/3356/7068/57731/5350/482/8654/79987/55800/859/1910/185/2034/4846/857/146/3752/1956/6330/552/80763/5348/10060/1813/3741/3270/287/1908/1756/147/845/151/9722/5021/477/554/27129/6869/30819/4842/29119/1674/148/10345/3952"
"GO:0001508","BP","GO:0001508","action potential",137,-0.541685602562015,-2.16337432044681,5.23380665447069e-09,9.24057641550436e-07,7.29672225980007e-07,2803,"tags=36%, list=14%, signal=31%","3753/1829/3759/8913/79784/23171/23630/6326/6640/6327/1141/6323/6331/781/149461/10142/2257/54532/11280/1812/3747/55800/859/6335/857/1268/9472/3752/6330/2852/3737/10060/3741/287/6328/1756/348980/3736/4915/9722/6332/477/6869/30819/2890/29119/6329/948/148/3745"
"GO:0007416","BP","GO:0007416","synapse assembly",190,-0.483148615631491,-1.99526490395562,1.22451767679973e-08,2.11495498742911e-06,1.67005156835845e-06,3420,"tags=34%, list=17%, signal=29%","29904/54549/375323/9423/100528062/4208/4897/23129/23768/2049/387804/57463/9379/5783/4884/4038/1949/84189/8927/2562/266977/5802/145581/7855/1141/627/869/26280/84623/6585/56125/64084/2564/2823/221935/389941/23077/1812/94030/165257/577/2047/85358/54674/4131/92737/27445/22899/84631/9378/57502/1813/10718/11141/4593/23284/4915/5021/22871/26045/2555/2890/2567/347730/2565"
"GO:0015935","CC","GO:0015935","small ribosomal subunit",73,0.619451051622471,2.29854724273205,1.34622009873184e-08,2.27568482647328e-06,1.79697016538449e-06,3975,"tags=59%, list=20%, signal=47%","6235/6227/6232/6189/6231/118487/6234/51023/51649/6223/6201/6233/7311/6183/6206/6210/51650/6209/64968/6230/51081/6224/7818/28957/54460/54998/6217/65993/3921/51065/64949/2197/388524/6205/6229/55272/64963/60488/4869/6208/6228/51373/6207"
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus",279,-0.430316301535056,-1.85851549056521,1.78583676030584e-08,2.95593188763122e-06,2.33411997618921e-06,4331,"tags=37%, list=22%, signal=29%","132864/9734/11132/9564/23411/6778/445/8013/5290/1636/5530/23038/2549/3716/8850/2875/8036/3625/1979/80318/55777/26060/2740/7253/5829/29904/114882/5781/4641/6654/6844/7471/57492/5595/23175/6340/4303/143686/55023/1583/79746/8837/5164/5295/6777/5286/376497/6093/55667/9882/10014/8835/8648/4929/6338/2865/1906/64506/3667/2241/2308/140710/3690/6776/324/858/23189/64397/4921/23235/9475/23371/8660/185/1395/9021/857/4131/23236/3481/10580/2852/2690/2822/3164/5140/1393/114/5468/2353/6517/9340/2798/3484/5166/2890/3973/116085/5105/9370/286753/3952"
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly",99,0.554382749608033,2.15841469497662,2.85241153471406e-08,4.6249815598578e-06,3.65206718515485e-06,5159,"tags=67%, list=26%, signal=49%","10063/100131801/4707/4709/440957/4710/54539/790955/4708/126328/4706/55967/284184/84300/4717/137682/4715/4694/9997/4695/51079/4712/647087/4711/4702/4713/84233/493753/7386/57001/283951/4704/51287/79133/4725/51204/4728/285521/135154/4714/25880/55744/84987/4722/51241/4724/79145/55471/4716/9131/90871/55863/4720/28958/6834/54949/91942/389203/617/25915/374291/29090/644096/728568/51103/29078"
"GO:0010632","BP","GO:0010632","regulation of epithelial cell migration",226,-0.456579748846038,-1.93514514376092,3.11068088358686e-08,4.94287192401952e-06,3.90308590866899e-06,3778,"tags=35%, list=19%, signal=29%","4215/6239/8613/3640/659/90627/6662/5764/54566/5336/8829/6781/2260/55333/2523/4208/9037/5581/3728/2624/9647/285/1793/9982/153090/57608/4163/4851/493/57381/5286/2255/9353/10014/56999/54567/394/7429/388/94/1906/5743/7048/3791/2324/3690/6776/4233/29775/1969/406983/407010/5797/25960/949/9475/1950/407018/5629/8660/284/4846/3373/9314/4223/23328/147372/7010/5168/79812/2822/2247/168667/5468/406984/100126351/6869/7049/84913/51378"
"GO:0000786","CC","GO:0000786","nucleosome",82,0.589433692180896,2.22710834258239,3.6915081577587e-08,5.43130228025794e-06,4.28876971154812e-06,4692,"tags=57%, list=24%, signal=44%","440093/8348/8363/8970/8345/8969/8357/8362/1058/8365/3020/8356/8344/8338/3015/3012/92815/3006/85236/3017/3014/8353/55766/8294/8336/8343/128312/10933/8360/8334/373861/3005/8330/440689/9643/8351/64769/3662/60/10467/9555/6944/8607/55506/8341/8347/86"
"GO:0007156","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",160,-0.496585330705158,-2.01925239647658,3.6590430591612e-08,5.43130228025794e-06,4.28876971154812e-06,4598,"tags=46%, list=23%, signal=36%","27253/56109/1015/25930/83872/56113/5098/54510/26025/56103/56111/56138/1826/56146/152330/147409/56100/56139/56121/54798/56142/1002/56135/54549/51294/56102/56110/1828/1012/56145/57463/56105/1829/56107/5310/64881/9752/25945/1823/2196/56136/84623/152404/56099/1004/56125/8642/57526/79633/64084/90952/28316/5097/56134/3897/221935/57453/5797/56137/5175/64072/5100/1010/9499/389118/1003/54538/6900/57863/256158/5101/253559/27328/28513"
"GO:0034702","CC","GO:0034702","monoatomic ion channel complex",289,-0.426378486624812,-1.84810249285063,3.61959574087182e-08,5.43130228025794e-06,4.28876971154812e-06,3144,"tags=33%, list=16%, signal=28%","7225/1259/55879/26251/6261/6340/151254/57463/3753/54714/3759/2059/8912/1193/5310/3779/2899/93145/8913/91404/140738/57406/2562/168507/3768/23416/54831/3742/23630/6326/2893/3746/84230/9312/126755/2568/80333/6327/50801/1141/3765/3783/6338/2560/3787/6323/6331/781/1080/56660/2564/10142/2897/57685/6263/259232/9132/3749/11280/7881/169522/3747/55800/30820/6335/286097/9472/57101/3752/6330/23415/3788/3737/10060/131096/3741/6328/729956/348980/3736/285175/845/6332/57030/53405/1804/2555/30819/2890/2567/3773/6329/2904/3745/2891/2565"
"GO:0098687","CC","GO:0098687","chromosomal region",376,0.377310108776045,1.73971941172396,3.62512549421965e-08,5.43130228025794e-06,4.28876971154812e-06,3871,"tags=27%, list=20%, signal=22%","8363/8970/332/8362/1058/8365/3020/4751/55355/1616/699/387103/147841/9212/5347/113130/4085/10615/6790/147872/3012/991/83540/983/11004/11130/2146/891/10189/84321/5888/3014/10403/221150/7272/79075/8294/64151/2491/4998/5111/7153/81930/79019/55143/11339/1017/283129/80119/6795/2237/54821/201254/348235/701/641/11335/8360/79980/79035/90417/1111/55920/1763/4171/10951/81620/11144/10635/10320/283847/8655/79682/55839/54069/79023/11200/10728/27127/27243/284058/6612/57082/4175/134492/9401/4173/9184/64859/27085/9985/8520/5499/157570/3181/55651/6396/64769/91687/3066/151648"
"GO:0007188","BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",205,-0.467539392508066,-1.95927671932786,4.05620598157081e-08,5.8593739133782e-06,4.62679189476785e-06,3764,"tags=45%, list=19%, signal=37%","9693/19/3640/2767/5744/57211/133/2776/2740/7253/54331/1902/64805/10163/165082/115/5745/23266/107/55366/7432/10149/4886/22859/2899/6344/2869/493/266977/2779/5733/7433/152/10203/2913/2775/2865/7434/153/1906/2774/134/1131/2770/109/3690/5350/222487/10266/111/10268/1812/5028/196883/5737/64123/577/3355/221395/2781/9283/1395/1901/283383/1268/5064/146/118442/2852/347088/1813/2830/117/2835/147/9590/154/114/1816/151/23284/1128/2917/554/4887/9340/4842/5138/2587/56246/148/3973"
"GO:0006936","BP","GO:0006936","muscle contraction",320,-0.417513821636574,-1.82770128984608,4.24925515117861e-08,6.02863074573466e-06,4.76044374079408e-06,2803,"tags=31%, list=14%, signal=27%","3753/1829/3759/8912/624/1193/59272/8913/79784/493/3768/6641/5286/23171/5733/152/6093/1410/23630/6326/6640/25802/9312/143872/7273/29767/6327/1141/2775/6338/1906/5743/5608/134/6323/6331/781/9127/1131/10142/2257/3356/390594/6263/5350/11280/6442/1160/8654/1812/9475/55800/859/1910/6335/857/7402/2934/3752/4660/6330/7111/3815/9499/2852/10316/80763/5348/100507537/7140/10060/1813/3164/3741/3270/287/6328/1908/23336/1756/3736/147/154/845/151/9722/6332/5021/477/6869/30819/4842/29119/93649/6329/1674/148/10345"
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",259,-0.440247332836415,-1.88974660313041,4.59106427512062e-08,6.39929923961988e-06,5.05313814953257e-06,4043,"tags=40%, list=21%, signal=32%","26025/56103/56111/5792/56138/1826/56146/152330/147409/56100/56139/56121/54798/56142/1002/65125/56135/54549/51208/51294/1600/56102/335/56110/1828/1012/10893/6401/56145/57463/4155/56105/1829/56107/57451/49861/5310/22859/64881/9752/8404/5802/5010/25945/145581/4099/9075/1823/869/2196/9073/56136/84623/152404/56099/1004/56125/8642/7048/57526/1088/79633/64084/149461/90952/28316/5097/56134/10178/3897/221935/57453/5797/286204/94030/56137/23418/5175/64072/84631/5100/1010/9314/9499/389118/1003/6376/6403/650/54538/6900/57863/11141/23284/7122/9071/22871/256158/5101/4359/253559/27328/9370/28513"
"GO:0042254","BP","GO:0042254","ribosome biogenesis",310,0.399897656827136,1.81290768306416,4.74020056699822e-08,6.49325750082774e-06,5.12733128481114e-06,6364,"tags=44%, list=32%, signal=30%","54700/51121/6227/6232/6189/11224/6129/6147/6155/6165/55505/6234/401466/3669/115416/6223/5303/6201/6154/51504/6206/5901/6169/55052/6210/10360/6209/54913/6230/10438/51081/91582/10969/6217/23212/10248/3921/9775/54512/4736/51010/51065/6128/51096/55011/9045/64794/708/388524/220064/102724159/51013/6205/92342/6229/56902/6130/25879/51406/54059/51001/55272/6134/64216/51042/10200/10528/11157/4869/55651/10436/155400/6208/6228/10799/55695/6207/51388/10775/85395/114049/90441/25983/55813/55299/54433/91893/80135/51202/88745/51367/23016/29777/51118/4839/56915/11056/118460/23029/55646/90121/4931/51335/128061/115939/27341/6135/55027/81875/55759/84916/64745/23481/51547/4809/51077/6193/6175/285855/51154/5393/55319/84769/29960/117246/23560/55006/6059/23404/79033/9221/26284/705/11340/51491/3692"
"GO:0098800","CC","GO:0098800","inner mitochondrial membrane protein complex",149,0.48542476996533,2.01490988185038,5.41115275141263e-08,7.28671332372429e-06,5.75387518259041e-06,5070,"tags=56%, list=26%, signal=42%","140823/1347/1345/4707/4726/4709/84833/84419/1337/29796/4710/10440/54539/790955/4708/4697/126328/79135/4706/55967/1351/10476/25874/4717/1329/4715/4694/1349/516/440567/1340/4695/7381/9377/51079/521/4712/7388/10975/522/9556/4701/4711/9551/4702/1350/26519/4713/10632/9167/27089/125988/6391/7386/4704/440574/4725/10245/518/4728/4714/517/131118/90580/221154/5245/4722/4724/4716/90871/10105/4580/509/515/4720/54927/1346/617/84303/374291/55013/29090/1327/51103"
"GO:0006959","BP","GO:0006959","humoral immune response",166,0.479665031314097,2.01707874658478,5.65046663231048e-08,7.4821595656178e-06,5.90820721553868e-06,3099,"tags=41%, list=16%, signal=35%","6278/3507/3627/3502/8970/6280/931/28912/54210/6170/6373/3576/1672/8344/9156/5450/4069/3853/6556/4068/140823/2919/3503/85236/4283/3494/729230/2213/713/5266/6039/3458/1511/29760/1236/714/629/3512/1380/354/10148/1604/9308/6223/712/54209/5788/940/5919/9214/116842/3151/3553/8343/5452/1235/2220/820/5225/1378/6372/1880/5699/10563/6156/2197/11326/708"
"GO:0070820","CC","GO:0070820","tertiary granule",149,0.484651475941201,2.01170007908135,5.83914914725873e-08,7.60525245491321e-06,6.00540619804349e-06,3745,"tags=38%, list=19%, signal=31%","5004/23601/57126/4973/3903/10321/53831/2357/10288/8778/5328/4069/963/199675/6556/2919/101/126014/2207/28956/1536/3689/7130/1604/1535/4318/3687/8836/8673/1265/100049587/11314/1143/1476/1520/6843/2495/820/5912/3608/79930/1378/8655/84443/527/124583/3071/56954/10562/6947/945/3684/5777/374403/57826/7226"
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration",166,-0.491898771078769,-2.00822620855801,6.18839832874673e-08,7.93013301966013e-06,6.26194465862997e-06,3547,"tags=36%, list=18%, signal=30%","90627/5764/8829/6781/2260/55333/2523/4208/9037/3728/2624/285/9982/153090/57608/4851/493/57381/5286/9353/10014/56999/54567/388/94/1906/5743/3791/2324/3690/6776/4233/29775/1969/406983/407010/5797/25960/949/9475/1950/407018/5629/284/4846/9314/4223/23328/147372/7010/79812/2822/2247/168667/5468/406984/100126351/7049/84913/51378"
