"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration",153,-0.523772256392807,-2.19279988027697,2.30722967934846e-10,5.57331658627846e-08,4.41715475726114e-08,4645,"tags=48%, list=24%, signal=37%","25/5743/100126351/5286/23411/54566/54453/958/57142/2246/6662/9475/659/27286/1839/9922/2624/4215/6776/2260/8828/2255/10982/3690/2324/9734/64094/3091/3373/949/388/7424/9647/5336/6678/1950/4233/5641/301/5629/9448/9270/5578/57381/8660/5587/2113/3037/4846/10000/3791/9037/7010/2822/1906/23328/407006/8829/152007/57608/8613/25960/2247/8823/147372/9982/6869/7048/2252/5168/284/7049/51378/84913"
"GO:0099568","CC","GO:0099568","cytoplasmic region",287,0.466467917383201,1.9773319842818,2.38039208370911e-10,5.57331658627846e-08,4.41715475726114e-08,3370,"tags=32%, list=17%, signal=27%","1767/27019/388701/4747/6101/54777/93233/25876/1063/80128/123872/24137/2169/25790/85452/115948/26074/3800/140730/547/389799/134121/9699/8382/89876/138162/89765/64518/23025/26059/50632/26150/158067/1135/3798/51314/56171/55036/5874/220136/51473/83450/80217/27285/54768/339778/51332/3315/158297/89891/150483/7802/81492/388389/10382/2899/23162/4645/100128569/129881/85478/146754/127003/1769/254050/4117/257236/146845/154313/83853/55259/440585/22999/84058/26206/283726/80127/10947/3208/83538/4137/1488/89958/5905/80258/57096/9742/8632/339451/11127/55054/84871"
"GO:0090132","BP","GO:0090132","epithelium migration",301,-0.436247366234245,-1.96414297327228,2.38505681476989e-10,5.57331658627846e-08,4.41715475726114e-08,4688,"tags=47%, list=24%, signal=36%","4627/411/25/374969/5743/100126351/5286/23411/54566/54453/8742/958/493/57449/57142/4089/2246/90627/6662/5829/9475/5547/659/27286/1839/9922/340719/22846/55612/2050/2624/5728/4215/6776/1948/1545/5290/3164/2260/5781/8828/2255/4851/23603/10982/6915/3690/100506013/2324/9734/64094/3091/3373/153090/949/388/6091/7424/9647/4163/5336/6678/1950/4233/4208/54567/5641/301/1960/5629/5793/56999/9448/2196/1969/23189/9270/3688/161742/5578/57381/8660/6280/5176/1012/5587/23129/285/28984/2113/3037/4846/5797/4856/94/9314/10000/154796/3791/161198/25959/9037/7010/2822/1003/1906/23328/54345/11167/6591/196740/407006/6615/8829/152007/4223/79812/57608/8613/25960/2247/8823/147372/9982/3397/9839/23500/6869/1803/5468/3815/7048/2252/1634/5168/9353/284/168667/7049/51378/84913"
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway",317,-0.419742833091842,-1.90236762115331,5.20678712455232e-10,1.18194067727338e-07,9.36751897114946e-08,4170,"tags=36%, list=21%, signal=29%","64750/6662/1500/89780/3487/7128/27130/6934/9113/139285/55612/406937/169200/79809/8658/51339/324/6206/2255/55897/84133/4851/2487/219771/151195/8313/2348/27122/85407/25928/79960/153090/64359/2262/7015/65062/8796/22881/27123/2300/5218/4163/7481/65268/83439/7480/85458/56033/92162/1950/25937/26524/84327/120892/2735/10413/11197/147111/6497/2254/100113407/23189/27121/23072/7091/8324/29969/414194/83999/8321/9096/57664/2308/83595/7088/1601/84870/9037/80114/1896/55366/63923/3090/6591/8326/4035/8434/388336/27303/6422/51704/8613/5071/152573/1958/6663/25960/857/2247/147495/9839/23500/3489/650/6424/1956/284654/64321/164284/6425/2719/28999/3484"
"GO:0051147","BP","GO:0051147","regulation of muscle cell differentiation",134,-0.544385870265314,-2.22962382540537,5.55000912741915e-10,1.22485618103736e-07,9.70764754392437e-08,4129,"tags=50%, list=21%, signal=40%","4775/89780/6474/8536/659/406937/4773/2069/6899/84525/23493/89/9780/55553/3084/1948/693175/30008/4853/4904/100381270/91807/55897/9759/4303/4851/9734/150572/5465/5997/93145/23250/23462/4208/3912/338773/5629/93166/6648/2254/2852/2022/8324/5587/3915/4487/4856/6935/3481/284217/9472/84814/56603/1906/407006/150094/859/348093/3908/3479/4811/150921/93649/650/3815/221476/4855"
"GO:0010632","BP","GO:0010632","regulation of epithelial cell migration",226,-0.459522030954651,-2.01886229001034,6.68239510976364e-10,1.43490889586681e-07,1.13724288895039e-07,4674,"tags=46%, list=24%, signal=35%","411/25/374969/5743/100126351/5286/23411/54566/54453/958/493/57142/2246/90627/6662/9475/5547/659/27286/1839/9922/22846/2624/5728/4215/6776/2260/8828/2255/4851/23603/10982/6915/3690/2324/9734/64094/3091/3373/153090/949/388/7424/9647/4163/5336/6678/1950/4233/4208/54567/5641/301/5629/5793/56999/9448/1969/9270/161742/5578/57381/8660/5176/5587/285/28984/2113/3037/4846/5797/94/9314/10000/3791/9037/7010/2822/1906/23328/407006/8829/152007/4223/79812/57608/8613/25960/2247/8823/147372/9982/6869/5468/7048/2252/1634/5168/9353/284/168667/7049/51378/84913"
"GO:0035082","BP","GO:0035082","axoneme assembly",90,0.612260906082508,2.22103056827137,1.73499488362961e-09,3.62750903958875e-07,2.8749970620145e-07,2388,"tags=43%, list=12%, signal=38%","1767/27019/352909/84229/51364/50487/9148/6101/54777/93233/286207/25876/2302/123872/255101/85452/115948/89876/138162/89765/56171/55036/146562/23639/80217/55779/27285/54768/79925/81492/6674/388389/27148/85478/136332/146754/1769/254050/154313"
"GO:1903522","BP","GO:1903522","regulation of blood circulation",227,-0.454868814338199,-1.99482632283912,2.15149879144936e-09,4.3829892046321e-07,3.47375594344132e-07,3312,"tags=42%, list=17%, signal=35%","6324/3269/8864/100/125111/6915/80763/1824/7220/100506013/6640/10800/3753/5997/7067/6327/9732/952/11149/55800/152/6331/150/5142/7068/4635/6909/491/10052/3356/817/1131/8913/6546/8862/3688/55151/4313/10242/27345/3759/3680/9096/4634/3270/1756/4846/120/146/8654/1908/10659/6910/1193/30819/1906/59272/6330/1813/143872/274/133/151/859/781/3751/27129/482/3764/845/4842/477/554/148/23630/147/857/287/185/2034/3741/5348/6869/29119/3768/5350/3952/1956/1910/79987/1674/552/10060/10345/5021"
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation",132,-0.536315992407731,-2.18939612195115,2.37394551535337e-09,4.67833050493248e-07,3.70782989374398e-07,3921,"tags=46%, list=20%, signal=37%","79805/22846/2624/10344/6776/3164/2260/8828/2255/3690/100506013/7423/2324/3091/51162/7424/6678/1950/4208/54567/1960/7432/5629/8862/5578/3586/1012/5587/28984/187/5797/94/26051/10000/3791/3481/9037/654/7010/858/7075/6387/3339/2321/8829/3592/79812/57608/857/2247/9982/185/64102/7060/84432/8854/5468/2252/3952/84913/2277"
"GO:0040013","BP","GO:0040013","negative regulation of locomotion",324,-0.409145326767776,-1.85475927567377,2.41424229958756e-09,4.67833050493248e-07,3.70782989374398e-07,3282,"tags=32%, list=17%, signal=27%","1281/4851/23603/100/6915/348110/5592/1398/153090/57556/388/22998/79685/10501/104/6091/3204/80031/80312/4163/7481/4208/54567/2043/8692/25932/25817/5793/57561/56999/3488/9104/3486/23189/9270/149461/161742/10370/90102/10718/4681/2022/131450/6585/79772/5176/23236/89795/79890/5734/285/28984/5911/10371/54437/5797/4856/94/9314/10395/653/347/9037/6910/57406/1809/4286/2192/114757/7075/63923/6387/90865/4035/1813/407006/127435/8434/8829/56920/6422/4223/482/79812/9370/1843/340533/56477/2247/7122/6376/11240/130399/9839/93649/1803/5468/3036/84034/1634/9353/7049/223117/1588/51378"
"GO:0090130","BP","GO:0090130","tissue migration",306,-0.415528464153522,-1.8758385412138,2.63699619632105e-09,4.98831780470731e-07,3.95351159057456e-07,4688,"tags=46%, list=24%, signal=36%","4627/411/25/374969/5743/100126351/5286/23411/54566/54453/8742/958/493/57449/57142/4089/2246/90627/6662/5829/9475/5547/659/27286/1839/9922/340719/22846/55612/2050/2624/5728/4215/6776/1948/1545/5290/3164/2260/5781/8828/2255/4851/23603/10982/6915/3690/100506013/2324/9734/64094/3091/3373/153090/2294/949/388/6091/7424/9647/4163/5336/6678/1950/4233/4208/54567/5641/301/1960/5629/5793/56999/9448/2196/1969/23189/9270/3688/161742/5578/57381/8660/6280/5176/1012/5587/23129/285/28984/2113/3037/4846/5797/4856/94/9314/10000/154796/3791/161198/25959/9037/7010/2822/1003/1906/23328/54345/11167/6591/196740/407006/6615/8829/152007/4223/79812/57608/8613/25960/2247/8823/147372/9982/3397/9839/23500/6869/1803/5468/3815/7048/2252/1634/5168/9353/284/168667/7049/51378/84913"
"GO:0043542","BP","GO:0043542","endothelial cell migration",215,-0.45733667987925,-1.99621304073022,2.76651149411471e-09,5.11161251645148e-07,4.05122931647348e-07,4688,"tags=49%, list=24%, signal=38%","4627/25/374969/5743/100126351/5286/23411/54453/8742/958/493/57449/2246/90627/5829/9475/5547/27286/22846/2050/2624/4215/6776/1948/1545/5290/3164/2260/8828/4851/6915/3690/2324/9734/64094/3091/153090/949/388/6091/7424/6678/1950/4233/4208/54567/5641/301/1960/5629/56999/1969/9270/3688/161742/5578/57381/6280/5176/1012/5587/23129/285/28984/2113/4846/5797/4856/94/9314/10000/154796/3791/161198/9037/7010/2822/1003/1906/23328/54345/11167/6591/196740/407006/8829/4223/79812/57608/8613/25960/2247/8823/147372/9982/3397/9839/1803/5468/1634/9353/284/168667/7049/51378/84913"
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus",368,-0.396414051603846,-1.81548310306609,2.87756427037139e-09,5.19596548365924e-07,4.1180836041535e-07,3575,"tags=32%, list=18%, signal=26%","57817/3559/693175/10062/2213/9572/613/6318/64116/9655/84166/4940/4851/100/58985/2268/55966/80763/5592/5802/1398/6288/5465/2294/114769/57556/10501/6091/1361/80031/64838/9975/196/2043/2534/10019/25817/3428/23621/2950/7538/149461/2840/116443/23208/90102/2852/9258/4681/131450/6585/53833/5627/114897/3586/83999/3824/79890/5734/285/9021/10371/54437/2/140885/710/4846/114548/4856/9314/7056/170692/5156/7133/9037/383/7010/7301/1003/1906/25939/90865/2358/1813/407006/8829/3082/11213/338557/4907/23220/11326/56920/3479/9370/7103/1843/8870/3123/22915/2247/7035/56963/11240/3821/1803/5468/10875/9353/3952/145581/5740/223117/1588/116379/4795/11005"
"GO:0001578","BP","GO:0001578","microtubule bundle formation",119,0.555701085331667,2.10398040759202,4.27953526634692e-09,7.55575726469473e-07,5.98834619024264e-07,2388,"tags=37%, list=12%, signal=33%","1767/27019/352909/84229/51364/50487/9148/6101/54777/93233/286207/25876/80128/2302/123872/255101/85452/115948/5347/10112/89876/138162/89765/56171/55036/146562/23639/80217/55779/27285/54768/79925/284076/84722/81492/6674/388389/27148/85478/136332/146754/1769/254050/154313"
"GO:0004930","MF","GO:0004930","G protein-coupled receptor activity",341,-0.398551409682963,-1.80818734950956,6.2173708544041e-09,1.07384807474436e-06,8.51082664783646e-07,2160,"tags=30%, list=11%, signal=27%","2550/3356/11251/2828/1131/5746/976/1395/94233/2840/3355/7855/158131/9340/1815/2852/339403/8324/799/10203/2911/23266/57105/9034/8321/3579/5734/338442/6344/3061/2848/187/1240/5540/146/2532/100996758/57007/4883/2857/11245/23566/5745/2835/115330/5157/5159/55366/1128/2358/8326/1238/1813/10316/64123/151/57211/4994/338557/9002/51704/8322/222487/116535/554/9934/148/285601/11211/64805/147/1902/6751/26664/25960/26659/185/5732/577/4881/5737/51554/1901/221395/6869/5468/1268/23284/56670/5028/151306/54112/1910/154/283383/10887/27199/3973/117/552/5021/2587"
"GO:0035150","BP","GO:0035150","regulation of tube size",132,-0.527746968287568,-2.15441490109781,7.3047352878441e-09,1.16072243723843e-06,9.19935294565967e-07,3256,"tags=47%, list=17%, signal=39%","3269/8864/6915/2837/5592/6640/10800/80852/5997/9732/952/1816/152/150/257313/3356/6648/1131/6546/9270/3688/4313/10242/27345/2852/3680/2982/8850/4846/120/146/1908/2296/1906/59272/196740/10365/143872/133/151/6649/3764/4842/477/554/148/147/3672/3043/857/185/3741/4881/6869/5028/3952/1956/1910/154/79987/552/5021"
"GO:0035296","BP","GO:0035296","regulation of tube diameter",132,-0.527746968287568,-2.15441490109781,7.3047352878441e-09,1.16072243723843e-06,9.19935294565967e-07,3256,"tags=47%, list=17%, signal=39%","3269/8864/6915/2837/5592/6640/10800/80852/5997/9732/952/1816/152/150/257313/3356/6648/1131/6546/9270/3688/4313/10242/27345/2852/3680/2982/8850/4846/120/146/1908/2296/1906/59272/196740/10365/143872/133/151/6649/3764/4842/477/554/148/147/3672/3043/857/185/3741/4881/6869/5028/3952/1956/1910/154/79987/552/5021"
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance",132,-0.527746968287568,-2.15441490109781,7.3047352878441e-09,1.16072243723843e-06,9.19935294565967e-07,3256,"tags=47%, list=17%, signal=39%","3269/8864/6915/2837/5592/6640/10800/80852/5997/9732/952/1816/152/150/257313/3356/6648/1131/6546/9270/3688/4313/10242/27345/2852/3680/2982/8850/4846/120/146/1908/2296/1906/59272/196740/10365/143872/133/151/6649/3764/4842/477/554/148/147/3672/3043/857/185/3741/4881/6869/5028/3952/1956/1910/154/79987/552/5021"
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration",166,-0.485176453531182,-2.04014961040999,6.91428599897855e-09,1.16072243723843e-06,9.19935294565967e-07,4645,"tags=48%, list=24%, signal=37%","25/374969/5743/100126351/5286/23411/54453/958/493/2246/90627/9475/5547/27286/22846/2624/4215/6776/2260/8828/4851/6915/3690/2324/9734/64094/3091/153090/949/388/7424/6678/1950/4233/4208/54567/5641/301/5629/56999/1969/9270/161742/5578/57381/5176/5587/285/28984/2113/4846/5797/94/9314/10000/3791/9037/7010/2822/1906/23328/407006/8829/4223/79812/57608/8613/25960/2247/8823/147372/9982/5468/1634/9353/284/168667/7049/51378/84913"
"GO:0050673","BP","GO:0050673","epithelial cell proliferation",403,-0.382382031648137,-1.76799508521109,7.61782279285306e-09,1.17194242772225e-06,9.28827743716273e-07,4267,"tags=40%, list=22%, signal=32%","11331/4838/10522/599/3142/2246/6662/6690/89780/3487/7128/4781/7291/659/79805/6934/22846/55612/182/2069/1750/6899/2624/10344/3202/6776/92/1948/2173/8837/2138/11202/4853/9572/3164/2260/8828/2255/3988/4851/55679/3690/100506013/7423/8013/2324/3091/3373/153090/51162/6608/949/6091/1361/7424/4163/567/1030/6331/7480/6678/1950/4208/54567/26257/3912/1960/7432/6909/5629/2735/1051/10413/3488/54206/9104/3486/1969/2254/8862/7538/9270/7472/51208/5578/8660/8324/5176/3586/1012/5587/8600/28984/3915/3037/1021/187/5797/4856/94/26051/10000/4609/6935/653/1601/3791/3481/9037/654/7010/6489/858/55366/7075/6387/3339/6591/196740/2321/1813/8829/3082/1028/3592/116039/6422/3569/3479/7039/79812/57608/130497/5727/857/2247/687/9982/185/947/64102/9839/7060/84432/6869/8854/5468/9420/3815/2252/151306/3952/1956/1910/168667/7049/8200/2719/84913/2277"
"GO:0042391","BP","GO:0042391","regulation of membrane potential",393,-0.381640697027521,-1.76026374495751,7.67035950176929e-09,1.17194242772225e-06,9.28827743716273e-07,2663,"tags=28%, list=14%, signal=25%","3783/6327/66000/3776/9294/83959/11149/55800/6622/6331/2893/4208/2561/2568/120892/785/2550/10052/817/213/6648/8913/57502/6546/56660/2892/6323/149461/2904/116443/11280/10242/41/27345/3759/1815/1291/2852/6328/85358/1137/23111/2911/65018/9096/1756/9481/23345/2257/3791/6910/9472/123041/30819/1906/1128/4915/6330/8326/1813/274/259232/859/781/348980/3751/2564/6512/482/3764/845/477/5071/6335/148/23630/23415/857/287/55022/2894/3737/2567/3741/5348/401190/6869/29119/1268/9378/1634/5350/54112/3745/2890/2273/154/6329/2555/22871/5649/10060/869/100131897/948/2565/6332/10345/340273/3736/4653"
"GO:0007416","BP","GO:0007416","synapse assembly",190,-0.464478556214084,-1.98407156491237,7.97837081871157e-09,1.1960029463144e-06,9.47897005710677e-07,3062,"tags=37%, list=16%, signal=31%","2049/5802/1398/57463/56131/266727/55203/56123/11178/80823/7058/6622/84623/4208/2561/56133/26045/6386/23077/2048/23767/57502/26167/7855/4131/57717/10718/85358/6585/140689/51201/9379/8321/1826/257194/23129/23768/92737/5911/94030/54674/56130/165257/119/26050/221935/22899/4915/4884/2047/1813/26280/387804/2564/3764/2596/2567/577/56125/23284/9378/145581/2890/2555/22871/5457/869/2565/5021/347730"
"GO:0051149","BP","GO:0051149","positive regulation of muscle cell differentiation",62,-0.64090431902414,-2.27618480222065,1.01927796847128e-08,1.49965989990821e-06,1.18856156089575e-06,4086,"tags=60%, list=21%, signal=47%","89780/6474/8536/406937/6899/84525/89/9780/3084/1948/30008/4853/91807/55897/4851/150572/93145/23250/4208/3912/5629/6648/2852/2022/5587/3915/284217/9472/56603/1906/859/3908/3479/4811/93649/3815/4855"
"GO:0030336","BP","GO:0030336","negative regulation of cell migration",279,-0.420594651097949,-1.87406043953597,1.09902204288424e-08,1.58758729649369e-06,1.25824877713561e-06,3893,"tags=37%, list=20%, signal=30%","22846/56940/7414/406937/182/5728/4771/11117/23143/1545/65009/613/1281/4851/23603/100/6915/348110/5592/153090/388/22998/79685/104/6091/3204/80031/80312/4163/7481/4208/54567/2043/8692/25932/25817/5793/56999/3488/3486/23189/9270/149461/161742/10370/90102/10718/4681/2022/131450/79772/5176/23236/89795/79890/5734/285/28984/5911/5797/4856/94/9314/10395/653/347/6910/57406/1809/4286/114757/7075/63923/6387/90865/4035/1813/407006/127435/8434/6422/4223/482/79812/9370/1843/340533/56477/2247/7122/6376/11240/130399/9839/93649/1803/5468/3036/84034/1634/9353/7049/1588/51378"
"GO:0043410","BP","GO:0043410","positive regulation of MAPK cascade",405,-0.375529423884719,-1.73414906824403,1.27546871789475e-08,1.7778243795919e-06,1.40902195206767e-06,3892,"tags=37%, list=20%, signal=30%","56940/2861/4908/5908/6899/768211/2149/5595/7189/60370/4215/10344/9043/3084/64762/2213/8837/65009/4853/2260/5781/10392/2255/85363/4616/4851/3690/408/975/5906/100506013/7164/920/1398/2324/85407/153090/1436/6091/22881/9867/8685/1230/195827/10174/152/150/5336/1950/9693/4208/6375/6386/9770/8844/10979/120892/3356/388121/3486/56034/4217/4281/60401/5578/1815/9046/2852/6846/9258/114897/8324/799/2911/23236/344558/8600/5322/1490/10371/3061/80310/7098/222166/10457/5156/1908/220164/57007/3791/3481/10913/23566/7010/1906/5159/858/23328/4915/2358/2321/1813/8792/5608/151/57161/1687/8829/3082/152007/338557/3569/3479/7039/57608/148/11211/147/7099/3672/1902/5320/3123/9590/2247/54550/6376/152831/10178/84432/5028/3489/650/3815/151306/10253/3952/1956/9365/284/9464/168667/154/2690/948/6357/285016/4653"
"GO:0003012","BP","GO:0003012","muscle system process",405,-0.375315860552548,-1.73316285882889,1.27546871789475e-08,1.7778243795919e-06,1.40902195206767e-06,3325,"tags=34%, list=17%, signal=28%","322/6324/9759/4851/1410/100/6326/2627/6915/2775/80763/1824/5592/7423/6640/8013/1264/80852/3753/5465/5997/6327/9732/952/444/55800/152/6331/150/5142/90523/4635/6909/7125/1160/4660/10052/3356/3488/817/1131/8913/6546/6323/55151/11280/389827/6442/5578/3759/1291/2852/6328/6261/2982/6444/5587/5152/25802/4634/3270/1756/342667/2257/23336/4846/2308/8654/1908/7133/6263/1193/9472/30819/29767/7402/1906/59272/2934/390594/92241/6330/1813/10316/143872/6769/274/7111/5608/151/859/781/7222/3751/28954/100507537/7373/3479/3764/845/4842/7140/477/6335/148/23630/147/6641/32/857/287/3741/5348/93649/6869/29119/3768/5468/5028/3815/5350/3952/1910/9464/154/6329/9312/1674/10060/6332/10345/28999/5021/221476/3736/4653"
"GO:0031514","CC","GO:0031514","motile cilium",226,0.468118503990485,1.92901474976199,1.32071334422916e-08,1.80914957239666e-06,1.43384886119398e-06,4275,"tags=38%, list=22%, signal=30%","1767/27019/84229/402160/401565/25876/480/378807/255101/25790/85452/100130348/26074/164395/6337/90835/143379/481/8382/89876/124404/89765/64518/285335/127602/340393/158067/146279/51314/56171/57828/1235/115811/23639/83450/80217/55779/117144/27285/6652/65010/10809/79781/8481/158297/6676/79925/150483/7802/55811/81492/388389/9368/85478/146754/1769/3948/4117/146845/154313/83853/53340/259307/57821/283726/80127/1043/83538/117155/8632/55054/4957/123811/196385/84288/257044/8372/79846/1069/83861/124045/387885/28981/57662/585/440836/26140"
