"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolHER.SYMBOL","symbolHER.GENENAME"
"3539",1443.72047439867,4.74572636701686,0.72519411359687,6.54407734155296,5.98638124342707e-11,1.52229559868523e-09,"IGLC3","immunoglobulin lambda constant 3 (Kern-Oz+ marker)"
"57126",210.207958843389,4.72288054531312,0.857799708229462,5.50580805752588,3.67478746162815e-08,4.97224865235897e-07,"CD177","CD177 molecule"
"8363",7.40362870599987,4.70974775849172,1.18867161770353,3.96219417402326,7.42641027758208e-05,0.000417916762061637,"H4C11","H4 clustered histone 11"
"28773",43.2068643987415,4.70180578323364,1.09155524718637,4.30743729678656,1.65156892841232e-05,0.000112237991024097,"IGLV9-49","immunoglobulin lambda variable 9-49"
"28935",64.8746102929302,4.70117763757283,0.897887842552848,5.23581834475738,1.64255444187222e-07,1.89881617849922e-06,"IGKV1-27","immunoglobulin kappa variable 1-27"
"5368",17.0443823782064,4.66273509935735,0.67230486883925,6.9354474665752,4.04937357004587e-12,1.32540931910383e-10,"PNOC","prepronociceptin"
"728989",9.30739972704426,4.65682177993252,1.10597246759212,4.21061275609436,2.54678971663207e-05,0.000163820076063938,"LOC728989","phosphodiesterase 4D interacting protein pseudogene"
"7138",511.292750714943,4.64993994570133,1.09840106187776,4.23337167732891,2.30213564257143e-05,0.00014990259517853,"TNNT1","troponin T1, slow skeletal type"
"8970",12.108556567208,4.6480047028176,0.832938955794825,5.58024651204155,2.40177944180819e-08,3.41474167774412e-07,"H2BC11","H2B clustered histone 11"
"3359",29.7675087081014,4.64792483917705,1.36406876458583,3.40739774991351,0.000655854765757181,0.0027411401699926,"HTR3A","5-hydroxytryptamine receptor 3A"
"28876",30.1858689727808,4.64132473860489,1.11350855072331,4.16819856083726,3.07016434992558e-05,0.000192127807994385,"IGKV3D-11","immunoglobulin kappa variable 3D-11"
"100616345",30.1155057187363,4.63488195451224,0.852745726244886,5.4352450113379,5.47211877570523e-08,7.1097654550349e-07,"MIR4426","microRNA 4426"
"148645",14.3243297764098,4.62391899167564,0.888208162797153,5.20589562824322,1.93063142604022e-07,2.19431650660548e-06,"ICMT-DT","ICMT divergent transcript"
"28913",334.110774084508,4.62177657491954,0.785234690404106,5.88585378537088,3.96004299159395e-09,6.79865174196067e-08,"IGKV3-15","immunoglobulin kappa variable 3-15"
"54700",5.05451955301569,4.59666412875921,1.07243472898642,4.28619477206191,1.81759643088349e-05,0.000122040395972266,"RRN3","RRN3 homolog, RNA polymerase I transcription factor"
"641518",9.8863553885168,4.59492449382974,0.966843764367373,4.75249948665315,2.00917280166977e-06,1.7538665160079e-05,"LEF1-AS1","LEF1 antisense RNA 1"
"646817",7.74597019838445,4.5795375199279,0.914480450402434,5.00780253739989,5.50549729350454e-07,5.60731324345195e-06,"SETSIP","SET like protein"
"8840",513.459678376508,4.57564154714047,0.430963416968255,10.6172388815024,2.47781938071566e-26,7.36062526944108e-24,"CCN4","cellular communication network factor 4"
"85320",730.381882637403,4.56613741566824,0.998556515193178,4.57273809363197,4.81391716862021e-06,3.78225272250598e-05,"ABCC11","ATP binding cassette subfamily C member 11"
"8345",32.7683877754573,4.55457815160722,1.03549738833744,4.39844484679957,1.09029325414971e-05,7.78168530792106e-05,"H2BC9","H2B clustered histone 9"
"6696",3649.87582362086,4.54965251436918,0.621118030308089,7.32494033720522,2.39005022671006e-13,1.01647125260038e-11,"SPP1","secreted phosphoprotein 1"
"6280",788.3152814509,4.54143155642896,0.924860689804071,4.91039526979037,9.0892990613015e-07,8.71417102180328e-06,"S100A9","S100 calcium binding protein A9"
"28878",7.69256111110778,4.53948745012022,1.47658210058687,3.07432106099349,0.00210982244413932,0.00743032592435867,"IGKV2D-40","immunoglobulin kappa variable 2D-40"
"332",671.752669572725,4.52289330410778,0.764534649621077,5.91587746395725,3.301109134435e-09,5.76327210059952e-08,"BIRC5","baculoviral IAP repeat containing 5"
"6286",223.611676727847,4.51596512791134,0.991063707505714,4.55668499785651,5.19672692902309e-06,4.04634742535452e-05,"S100P","S100 calcium binding protein P"
"931",421.892701748515,4.51184066214032,1.00570578630847,4.48624311758355,7.24900219177848e-06,5.43287220841013e-05,"MS4A1","membrane spanning 4-domains A1"
"84220",5.93331165708304,4.50618472954269,1.05517081910001,4.270573681507,1.94970792399859e-05,0.000130108827630757,"RGPD5","RANBP2 like and GRIP domain containing 5"
"11065",933.682760185774,4.50176734231161,0.832399850950809,5.40817893848667,6.3668797207077e-08,8.10052198599579e-07,"UBE2C","ubiquitin conjugating enzyme E2 C"
"57167",166.315896820774,4.50020432332773,0.517391076913207,8.69787772563895,3.38148612105835e-18,3.45299046299323e-16,"SALL4","spalt like transcription factor 4"
"646024",6.99223861779072,4.49818870961341,1.29047833708367,3.48567548974032,0.000490896116310838,0.00213498430709634,"RAET1K","retinoic acid early transcript 1K (pseudogene)"
"5307",1759.15925581124,4.48580797424099,0.762747808670005,5.88111551846061,4.0751061917003e-09,6.96988591185733e-08,"PITX1","paired like homeodomain 1"
"105373382",38.0219238914275,4.47806890863593,0.579905352669803,7.72206858933018,1.14456770285483e-14,6.16494351158566e-13,NA,NA
"23615",62.0016598893096,4.46323351315185,0.926048374465131,4.81965482173621,1.43806816889399e-06,1.30169734622972e-05,"PYY2","peptide YY 2 (pseudogene)"
"400696",23.1645881116655,4.45273782740742,1.42422676822493,3.12642475675208,0.00176945777942009,0.00639955528930277,"LGALS17A","galectin 14 pseudogene"
"7177",770.563189671915,4.45239453213208,0.548526396693463,8.11701051940485,4.77807368505122e-16,3.19723251430424e-14,"TPSAB1","tryptase alpha/beta 1"
"3642",121.118933577662,4.44757966811564,1.20752182273961,3.6832292256425,0.000230297893262961,0.00110667169002785,"INSM1","INSM transcriptional repressor 1"
"3713",22.7599432389663,4.43383311535068,1.10586366316454,4.00938493870286,6.08771075880406e-05,0.000350839674124375,"IVL","involucrin"
"8969",10.0748563502249,4.41942703854866,0.987770984160806,4.47414138440535,7.67189678535929e-06,5.69970475080539e-05,"H2AC11","H2A clustered histone 11"
"4973",271.623193572662,4.41747458662677,0.479653165592362,9.20972674322137,3.26956193198309e-20,4.64514719119278e-18,"OLR1","oxidized low density lipoprotein receptor 1"
"727866",12.5919581575517,4.4169571301283,0.864122364333673,5.11149498316044,3.19619313984293e-07,3.46021881279738e-06,"FAM156B","family with sequence similarity 156 member B"
"101929532",29.4510734202197,4.41466195685194,0.779497840109203,5.66346913319667,1.48342865160131e-08,2.24241342662262e-07,"LOC101929532","uncharacterized LOC101929532"
"342918",8.07096066039798,4.41295261040023,1.40724572790021,3.13587920212408,0.00171339761953251,0.00622897714232418,"C19orf81","chromosome 19 open reading frame 81"
"133690",7.04947610349116,4.40623872979388,1.29226911658529,3.40969127346863,0.00065036454912096,0.00272058856120207,"CAPSL","calcyphosine like"
"1907",174.671444208827,4.40159036746073,0.946427017174767,4.65074462962835,3.30738667301437e-06,2.72685547145163e-05,"EDN2","endothelin 2"
"8630",157.079210462779,4.38862870140129,0.581910796659048,7.54175507070488,4.63688039077937e-14,2.25026428073318e-12,"HSD17B6","hydroxysteroid 17-beta dehydrogenase 6"
"1359",315.966996946434,4.3691828336068,0.58181315751294,7.50959784457886,5.93092761607835e-14,2.83614065465444e-12,"CPA3","carboxypeptidase A3"
"96597",50.4572510850393,4.35637425170193,0.774560321366365,5.62431889619269,1.86241324388679e-08,2.72053655545603e-07,"TBC1D27P","TBC1 domain family member 27, pseudogene"
"79187",81.7007567423352,4.3551499384428,0.692525484254656,6.28879375194418,3.19942195730413e-10,6.93892332908238e-09,"FSD1","fibronectin type III and SPRY domain containing 1"
"28943",41.1405440677445,4.34370180410063,0.836382680087679,5.1934382520275,2.06445434375524e-07,2.32886604509006e-06,"IGKV1-6","immunoglobulin kappa variable 1-6"
"28775",87.0212090258579,4.34026598795755,1.04843986922538,4.13973763813874,3.47703250688675e-05,0.000213567353790795,"IGLV7-46","immunoglobulin lambda variable 7-46"
"8357",42.8833329350746,4.33282812012211,0.941925311375749,4.59996994219606,4.22551907063906e-06,3.37845134090219e-05,"H3C10","H3 clustered histone 10"
"105373381",22.438646326393,4.33211796665983,0.855299977326261,5.06502757103116,4.08341246516831e-07,4.3019551204777e-06,"ECMXP","extracellular matrix protein X-linked, pseudogene"
"245972",51.5808072055432,4.33056770179823,0.917208453997335,4.72146509653825,2.34151817413522e-06,2.00383261990813e-05,"ATP6V0D2","ATPase H+ transporting V0 subunit d2"
"64499",500.826049313143,4.31923071918244,0.535418915121081,8.06701182420064,7.20395746852396e-16,4.66141221544161e-14,"TPSB2","tryptase beta 2"
"84299",4448.50055779442,4.31327319666153,0.503050339702007,8.57423771787253,9.97452171821803e-18,9.5236762106327e-16,"MIEN1","migration and invasion enhancer 1"
"347252",139.915926788089,4.30984219158357,0.911015674212636,4.73081014254605,2.23625592931514e-06,1.92805777265403e-05,"IGFBPL1","insulin like growth factor binding protein like 1"
"101929122",40.1828308222164,4.30910581796344,0.931280133080677,4.62707800252209,3.70860865493471e-06,3.0183055744562e-05,"FNDC1-AS1","FNDC1 antisense RNA 1"
"27181",106.584518247428,4.30768838761292,0.507518882175944,8.48774013913349,2.10694047757487e-17,1.92133372108525e-15,"SIGLEC8","sialic acid binding Ig like lectin 8"
"3903",36.5317077853009,4.29925290562886,0.85794332467721,5.01111528229024,5.41154819325712e-07,5.53462774527904e-06,"LAIR1","leukocyte associated immunoglobulin like receptor 1"
"3624",2218.06234274411,4.29787332884069,0.590354068103494,7.28016212820819,3.33419230217062e-13,1.37621419529173e-11,"INHBA","inhibin subunit beta A"
"83416",147.599794181865,4.27763726540258,0.816608029068464,5.2382992979903,1.62063089232236e-07,1.87679204222518e-06,"FCRL5","Fc receptor like 5"
"389692",7.36842432445664,4.27412070753994,0.834396253227817,5.12241119372928,3.01653177531895e-07,3.28384908311512e-06,"MAFA","MAF bZIP transcription factor A"
"347853",22.5713653874648,4.27275420128146,1.12876631245077,3.7853310770805,0.000153504076821972,0.000779285585233449,"TBX10","T-box transcription factor 10"
"165904",47.7920728617077,4.26751662501019,0.761262520139959,5.60584097089872,2.07246188493487e-08,2.98112162259964e-07,"XIRP1","xin actin binding repeat containing 1"
"389434",18.044658810367,4.26439228592541,0.755134396152692,5.64719645622278,1.63085432496679e-08,2.43522695318347e-07,"IYD","iodotyrosine deiodinase"
"6382",14839.716871087,4.26323344273843,0.515865617075408,8.26423258620712,1.40596254018872e-16,1.04414021071742e-14,"SDC1","syndecan 1"
"28299",553.97883141914,4.2437112778556,0.87971654569613,4.82395300920196,1.40740588851496e-06,1.27985157004751e-05,"IGKV1-5","immunoglobulin kappa variable 1-5"
"2064",50745.7536526598,4.24329327844979,0.438802518603798,9.67016618763104,4.03721949435322e-22,7.19579321875356e-20,"ERBB2","erb-b2 receptor tyrosine kinase 2"
"79865",23.5479349903812,4.23923937889951,0.945730848707398,4.48250089831965,7.3773332124299e-06,5.50799676172508e-05,"TREML2","triggering receptor expressed on myeloid cells like 2"
"28803",131.490739195405,4.23307841395289,0.991212098768462,4.27060809610002,1.94940706505363e-05,0.000130108827630757,"IGLV3-10","immunoglobulin lambda variable 3-10"
"284194",14.9732946233256,4.21914221566847,1.25765644133006,3.35476532144695,0.000794323394878507,0.00322232660459094,"LGALS9B","galectin 9B"
"10381",2533.7053607705,4.2191089820272,0.695303424009665,6.06801122551146,1.29503855980474e-09,2.47471013679646e-08,"TUBB3","tubulin beta 3 class III"
"8362",10.4749895930271,4.21194464023884,1.20530933917174,3.49449266122272,0.000474963667406027,0.00207906623424036,"H4C12","H4 clustered histone 12"
"5624",39.1581803367273,4.20446652870634,0.586549045319363,7.16814145766294,7.60227299740622e-13,2.957344531491e-11,"PROC","protein C, inactivator of coagulation factors Va and VIIIa"
"2214",1272.5492373538,4.19705262947755,0.47008922043566,8.92820436424363,4.3297922428706e-19,5.08322794692941e-17,"FCGR3A","Fc gamma receptor IIIa"
"1237",20.9561689593191,4.19015763121802,0.658029953043579,6.36773084847783,1.91845180748362e-10,4.33749949264409e-09,"CCR8","C-C motif chemokine receptor 8"
"1058",124.610752056694,4.18940665936155,0.615896088230639,6.80213227428831,1.03081882597683e-11,3.09972912608923e-10,"CENPA","centromere protein A"
"594855",103.750984007563,4.18783224105393,0.991044968901529,4.22567327665838,2.38227429000374e-05,0.000154607314564095,"CPLX3","complexin 3"
"85479",12.5201201746209,4.18597364782789,0.835312861336376,5.01126445141878,5.40735434876149e-07,5.53322491449989e-06,"DNAJC5B","DnaJ heat shock protein family (Hsp40) member C5 beta"
"4148",426.542109677642,4.17195118134186,0.575855895904234,7.24478330605765,4.33131138103336e-13,1.7618193140361e-11,"MATN3","matrilin 3"
"102723955",5.96729983150835,4.16830791623328,1.26846859800682,3.28609468360752,0.00101586856418306,0.00398103519275896,"PDE4DIPP7","PDE4DIP pseudogene 7"
"11082",138.809625608355,4.16719306658433,0.580988831905972,7.17258721293072,7.35935017452749e-13,2.86853716743113e-11,"ESM1","endothelial cell specific molecule 1"
"400745",28.931068582802,4.15382553300624,0.7073359025952,5.87249356036637,4.29288388310274e-09,7.28712393178462e-08,"SH2D5","SH2 domain containing 5"
"28912",842.614545974167,4.14930395584379,0.90270559518011,4.59651959398337,4.29606591025581e-06,3.42671555071096e-05,"IGKV3-20","immunoglobulin kappa variable 3-20"
"1474",85.4509040209421,4.14438939583766,0.975796635396607,4.24718557689349,2.16472648902982e-05,0.00014227833571545,"CST6","cystatin E/M"
"103689845",7.88125576786054,4.14387700391866,1.33660226859714,3.10030672644895,0.00193320333932179,0.00690892903221708,"LINC01050","long intergenic non-protein coding RNA 1050"
"27063",55.6862209622066,4.14194196335841,0.725030451314165,5.71278345047559,1.11143074245038e-08,1.72122520825294e-07,"ANKRD1","ankyrin repeat domain 1"
"105372315",22.48802485125,4.13999916092997,1.30622200607716,3.16944527168334,0.00152730218086999,0.00565413265825851,"ERVS71-1","endogenous retrovirus group S71 member 1, envelope"
"84929",93.0824787694833,4.13651348478013,1.18008439691665,3.50526919565083,0.000456145812755308,0.00200610022541063,"FIBCD1","fibrinogen C domain containing 1"
"440823",604.675787259263,4.12530037058403,0.523258036624392,7.88387388600259,3.17384616191711e-15,1.84101857545997e-13,"MIAT","myocardial infarction associated transcript"
"8365",51.0034679077131,4.12024856150097,0.823228859833147,5.00498556663339,5.58662168417925e-07,5.67813917781329e-06,"H4C8","H4 clustered histone 8"
"101929623",15.0515011818739,4.11554668110395,1.2062010041728,3.41199076013565,0.000644902991880404,0.00270227998692182,"LINC01215","long intergenic non-protein coding RNA 1215"
"221393",12.8182774888518,4.10985067462707,1.1022655957259,3.72854844654798,0.00019258588818864,0.0009491802221786,"ADGRF4","adhesion G protein-coupled receptor F4"
"116154",47.7026926527171,4.1096319394989,1.23783769780693,3.32000871098037,0.000900146393426663,0.00358996545759218,"PHACTR3","phosphatase and actin regulator 3"
"199786",164.9966008483,4.10680875693463,0.938150440628349,4.37755884246454,1.20015965281433e-05,8.5017804703542e-05,"NIBAN3","niban apoptosis regulator 3"
"54210",97.5489408598854,4.09618487035064,0.754894162445645,5.42617107685686,5.75757770645772e-08,7.43140674870376e-07,"TREM1","triggering receptor expressed on myeloid cells 1"
"6023",34.2079802931196,4.08954183208547,0.892410892599009,4.58257722535783,4.59280008755077e-06,3.63823994006143e-05,"RMRP","RNA component of mitochondrial RNA processing endoribonuclease"
"1000",196.297187389557,4.08801412722529,0.803375719614923,5.08854577928342,3.608196852139e-07,3.85726867410236e-06,"CDH2","cadherin 2"
"8973",15.5822907855221,4.08615195580979,0.864502735594832,4.72659227966267,2.28319057145734e-06,1.96248287347623e-05,"CHRNA6","cholinergic receptor nicotinic alpha 6 subunit"
"7306",7.16420709838347,4.07633606635174,1.02505728955769,3.97669096925368,6.98808829298833e-05,0.000396666065640791,"TYRP1","tyrosinase related protein 1"
"283208",232.038855654586,4.07378714674939,0.571072387832248,7.13357401539445,9.77956817809549e-13,3.73031544162919e-11,"P4HA3","prolyl 4-hydroxylase subunit alpha 3"
"105374103",10.2472134810504,4.0707798586845,1.08362537439346,3.75663024775796,0.000172216657449171,0.000862887755161883,NA,NA
"100124700",296.003005382525,4.06088014097337,0.670875723065627,6.05310343086617,1.42081574472037e-09,2.68625973876447e-08,"HOTAIR","HOX transcript antisense RNA"
"221416",29.2025512179985,4.04110569510708,1.32320113086693,3.05403736502209,0.00225783957531499,0.0078669277969834,"LINC03040","long intergenic non-protein coding RNA 3040"
"3020",2305.51101261685,4.03495530287005,0.370588624517784,10.887963191316,1.31549435273718e-27,4.84559419983339e-25,"H3-3A","H3.3 histone A"
"6170",1561.55332782503,4.03449255609226,0.436289524182608,9.2472826700364,2.3027217612951e-20,3.36919125760834e-18,"RPL39","ribosomal protein L39"
